Product Id,Variant Id,Handle,Title,Body (Html),Vendor,Type,Tags,Published,Option Fulfill Value,Custom Option,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Sku,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / Mpn,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,Seo Title,Seo Description,Google Shopping / Adwords Grouping,Google Shopping / Adwords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost Per Item,Available On Listing Pages,Available On Sitemap Files,Template,Shipping Profile Name,Variant Tag,Facebook Pixel Id,Facebook Access Token,Product Stock Status,Shipping Fee,Base Cost Variant
1000000461626233,1000010438364262,sb-pro-bud-418-1,SB_PRO_BUD_418,"<p>When you have your correct measurements, you can easily Find Your Size</p>
<ul>
<li>Because of lighting and display, there will be a little color difference, please understand.</li>
<li>Item Material: Tixi (Cotton 35% + PE 65%). We won't accept changing/refunding request if you just do not like this material</li>
</ul>",,Superliga,"sc-10310642-size-chart-285,fc nordsjælland",TRUE,,"[{""id"":""455102233404"",""name"":""CO1"",""label"":""Text"",""type"":""text"",""placeholder"":"""",""default_value"":"""",""help_text"":"""",""active"":true,""values"":[],""default_value_index"":0,""validations"":{""required"":true,""max_length"":30,""min_size"":0,""allowed_characters"":[""numbers"",""symbol"",""characters""]},""rules"":[],""layer_name"":"""",""font_family"":"""",""font_path"":"""",""p_o_d_data"":{""show_type"":""thumbnail"",""clipart_type"":""folder""},""unique"":0,""version"":0,""list_layer_name"":null,""enabled_resize_text"":false},{""id"":""233545425423"",""name"":""CO2"",""label"":""\u003cp\u003eText\u003c/p\u003e"",""type"":""textarea"",""placeholder"":"""",""default_value"":"""",""help_text"":"""",""active"":true,""values"":[],""default_value_index"":0,""validations"":{""required"":true,""max_length"":140,""min_size"":0,""allowed_characters"":[""characters"",""numbers"",""symbol"",""emoji""]},""rules"":[],""layer_name"":"""",""font_family"":"""",""font_path"":"""",""p_o_d_data"":{""show_type"":""thumbnail"",""clipart_type"":""folder""},""unique"":0,""version"":0,""list_layer_name"":null,""enabled_resize_text"":false},{""id"":""302421053450"",""name"":""CO3"",""label"":""\u003cp\u003eImage\u003c/p\u003e"",""type"":""file"",""placeholder"":"""",""default_value"":"""",""help_text"":""You should upload image in 500x200 pixel to get the best quality"",""active"":true,""values"":[],""default_value_index"":0,""validations"":{""required"":true,""max_length"":0,""min_size"":0,""allowed_characters"":null},""rules"":[],""layer_name"":"""",""font_family"":"""",""font_path"":"""",""p_o_d_data"":{""show_type"":""thumbnail"",""clipart_type"":""folder""},""unique"":0,""version"":0,""list_layer_name"":null,""enabled_resize_text"":false},{""id"":""151335155530"",""name"":""CO4"",""label"":""\u003cp\u003eOption\u003c/p\u003e"",""type"":""radio"",""placeholder"":"""",""default_value"":"""",""help_text"":"""",""active"":true,""values"":[{""text"":""123"",""value"":""123"",""thumbnail"":""""},{""text"":""456"",""value"":""456"",""thumbnail"":""""}],""default_value_index"":0,""validations"":{""required"":true,""max_length"":0,""min_size"":0,""allowed_characters"":null},""rules"":[],""layer_name"":"""",""font_family"":"""",""font_path"":"""",""p_o_d_data"":{""show_type"":""thumbnail"",""clipart_type"":""folder""},""unique"":0,""version"":0,""list_layer_name"":null,""enabled_resize_text"":false},{""id"":""525313445121"",""name"":""CO5"",""label"":""\u003cp\u003eOption\u003c/p\u003e"",""type"":""select"",""placeholder"":""Please select the option"",""default_value"":"""",""help_text"":"""",""active"":true,""values"":[{""text"":""ABC"",""value"":""ABC"",""thumbnail"":""""},{""text"":""DEF"",""value"":""DEF"",""thumbnail"":""""}],""default_value_index"":0,""validations"":{""required"":true,""max_length"":0,""min_size"":0,""allowed_characters"":null},""rules"":[],""layer_name"":"""",""font_family"":"""",""font_path"":"""",""p_o_d_data"":{""show_type"":""thumbnail"",""clipart_type"":""folder""},""unique"":0,""version"":0,""list_layer_name"":null,""enabled_resize_text"":false},{""id"":""120524541022"",""name"":""CO6"",""label"":""\u003cp\u003eOption\u003c/p\u003e"",""type"":""checkbox"",""placeholder"":"""",""default_value"":"""",""help_text"":"""",""active"":true,""values"":[{""text"":""1"",""value"":""1"",""thumbnail"":""""},{""text"":""2"",""value"":""2"",""thumbnail"":""""},{""text"":""3"",""value"":""3"",""thumbnail"":""""},{""text"":""4"",""value"":""4"",""thumbnail"":""""},{""text"":""5"",""value"":""5"",""thumbnail"":""""}],""default_value_index"":0,""validations"":{""required"":false,""max_length"":0,""min_size"":0,""allowed_characters"":null},""rules"":[],""layer_name"":"""",""font_family"":"""",""font_path"":"""",""p_o_d_data"":{""show_type"":""thumbnail"",""clipart_type"":""folder""},""unique"":0,""version"":0,""list_layer_name"":null,""enabled_resize_text"":false},{""id"":""303354504230"",""name"":""CO7"",""label"":""\u003cp\u003eOption\u003c/p\u003e"",""type"":""picture"",""placeholder"":"""",""default_value"":"""",""help_text"":"""",""active"":true,""values"":[{""text"":""BD_5"",""value"":""https://img.btdmp.com/pbase/shop-id/10405110/cliparts/41d806914620e1df128c95747eca8fd1.png"",""thumbnail"":""""},{""text"":""BD_4"",""value"":""https://img.btdmp.com/pbase/shop-id/10405110/cliparts/884322e5b41f18c10abc49f61bb5c7fd.png"",""thumbnail"":""""},{""text"":""BD_3"",""value"":""https://img.btdmp.com/pbase/shop-id/10405110/cliparts/214c34339b7c86e20f70bde424a0f9f1.png"",""thumbnail"":""""},{""text"":""BD_2"",""value"":""https://img.btdmp.com/pbase/shop-id/10405110/cliparts/9e98d0bd81cfd9f8fd3f9cf3cd9a2762.png"",""thumbnail"":""""},{""text"":""BD_1"",""value"":""https://img.btdmp.com/pbase/shop-id/10405110/cliparts/7470a7cd8b63f79cdd8441fcef2589b3.png"",""thumbnail"":""""}],""default_value_index"":-1,""validations"":{""required"":true,""max_length"":0,""min_size"":0,""allowed_characters"":null},""rules"":[],""layer_name"":"""",""font_family"":"""",""font_path"":"""",""p_o_d_data"":{""show_type"":""thumbnail"",""clipart_id"":488790,""clipart_type"":""folder""},""unique"":0,""version"":0,""list_layer_name"":null,""enabled_resize_text"":false}]",Style,Normal Hoodie,Size,S,,,HVKA10075-Normal Hoodie-S,100,,,continue,manual,54.99,0,true,FALSE,,https://img.btdmp.com/10405/10405110/products/origin/1678785781c684332ef7.jpeg,1,,,,,,,SB_PRO_BUD_418,SB_PRO_BUD_418,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678785781c684332ef7.jpeg,g,,0,,,,,,,,,,
1000000461626233,1000010438364263,sb-pro-bud-418-1,,,,,,,,,,Normal Hoodie,,M,,,HVKA10075-Normal Hoodie-M,100,,,continue,manual,54.99,0,true,FALSE,,https://img.btdmp.com/10405/10405110/products/origin/16787858230f0c9f2fba.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678785781c684332ef7.jpeg,g,,0,,,,,,,,,0,0
1000000461626233,1000010438364264,sb-pro-bud-418-1,,,,,,,,,,Normal Hoodie,,L,,,HVKA10075-Normal Hoodie-L,100,,,continue,manual,54.99,0,true,FALSE,,https://img.btdmp.com/10405/10405110/products/origin/1678785824677a8363e6.jpeg,3,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678785781c684332ef7.jpeg,g,,0,,,,,,,,,0,0
1000000461626233,1000010438364265,sb-pro-bud-418-1,,,,,,,,,,Normal Hoodie,,XL,,,HVKA10075-Normal Hoodie-XL,100,,,continue,manual,54.99,0,true,FALSE,,https://img.btdmp.com/10405/10405110/products/origin/167878582513530e8709.jpeg,4,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678785781c684332ef7.jpeg,g,,0,,,,,,,,,0,0
1000000461626233,1000010438364266,sb-pro-bud-418-1,,,,,,,,,,Normal Hoodie,,XXL,,,HVKA10075-Normal Hoodie-XXL,100,,,continue,manual,54.99,0,true,FALSE,,https://img.btdmp.com/10405/10405110/products/origin/167878582552da2ebeca.jpeg,5,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678785781c684332ef7.jpeg,g,,0,,,,,,,,,0,0
1000000461626233,1000010438364267,sb-pro-bud-418-1,,,,,,,,,,Normal Hoodie,,3XL,,,HVKA10075-Normal Hoodie-3XL,100,,,continue,manual,54.99,0,true,FALSE,,https://img.btdmp.com/10405/10405110/products/origin/16787858256ca5eda2a5.jpeg,6,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678785781c684332ef7.jpeg,g,,0,,,,,,,,,0,0
1000000461626233,1000010438364268,sb-pro-bud-418-1,,,,,,,,,,Normal Hoodie,,4XL,,,HVKA10075-Normal Hoodie-4XL,100,,,continue,manual,54.99,0,true,FALSE,,https://img.btdmp.com/10405/10405110/products/origin/16787858262782da7e56.jpeg,7,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678785781c684332ef7.jpeg,g,,0,,,,,,,,,0,0
1000000461626233,1000010438364269,sb-pro-bud-418-1,,,,,,,,,,Normal Hoodie,,5XL,,,HVKA10075-Normal Hoodie-5XL,100,,,continue,manual,54.99,0,true,FALSE,,https://img.btdmp.com/10405/10405110/products/origin/1678785823e2addaa482.jpeg,8,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678785781c684332ef7.jpeg,g,,0,,,,,,,,,0,0
1000000461626233,1000010438364270,sb-pro-bud-418-1,,,,,,,,,,Normal Hoodie,,6XL,,,HVKA10075-Normal Hoodie-6XL,100,,,continue,manual,54.99,0,true,FALSE,,https://img.btdmp.com/10405/10405110/products/origin/16787858248ca95b931d.jpeg,9,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678785781c684332ef7.jpeg,g,,0,,,,,,,,,0,0
1000000461626233,1000010438364271,sb-pro-bud-418-1,,,,,,,,,,Zip Hoodie,,S,,,HVKA10075-Zip Hoodie-S,100,,,continue,manual,54.99,0,true,FALSE,,https://img.btdmp.com/10405/10405110/products/origin/16787858249da23b4dac.jpeg,10,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678785824677a8363e6.jpeg,g,,0,,,,,,,,,0,0
